pet_species,breed,age_years,weight_status,living_situation,exercise_level,conditions_count,allergies_count,health_risk_score
dog,Labrador Retriever,9.50574141859644,obese,apartment,moderate,0,0,0.6475712317960657
dog,German Shepherd,7.588063991004762,underweight,apartment,very active,0,0,0.3277758335315212
dog,Bulldog,6.871953504766138,normal,house,moderate,0,0,0.0609513781510673
dog,Poodle,12.979803960847857,overweight,apartment,moderate,0,0,0.5995478870957863
dog,Labrador Retriever,10.57247486445995,normal,apartment,sedentary,0,0,0.4226246076408242
dog,German Shepherd,12.438275648063778,normal,house,moderate,0,0,0.4574687302993571
dog,Beagle,12.139951504209892,normal,apartment,light,0,1,0.5011441191135433
dog,German Shepherd,7.537231879772528,normal,house,moderate,0,0,0.3291184467865207
dog,Chihuahua,12.095731075801934,normal,house,moderate,0,0,0.308831028665992
dog,Labrador Retriever,10.752674542020484,underweight,house,moderate,0,0,0.3728608707128502
dog,Poodle,10.857353288688206,overweight,apartment,very active,0,0,0.3655980602986429
dog,Golden Retriever,10.796718336363394,underweight,apartment,moderate,0,0,0.3477097730864789
dog,Poodle,8.83777185529702,unknown,apartment,moderate,0,0,0.349690328341556
dog,German Shepherd,11.173031423105057,normal,apartment,moderate,0,0,0.2317203738434155
dog,Bulldog,11.619748687448126,obese,house,very active,0,0,0.5841106617621955
dog,German Shepherd,7.002098572956342,normal,apartment,sedentary,0,0,0.5030568275625387
dog,Labrador Retriever,12.703193878252051,normal,apartment,moderate,0,0,0.3724748890685753
dog,Labrador Retriever,8.453404021824399,normal,apartment,moderate,0,0,0.2082964946624032
dog,Bulldog,5.923026543816487,normal,apartment,moderate,0,0,0.1603672079677471
dog,Mixed Breed,14.874418632571762,normal,outdoor,moderate,0,0,0.6632159548386238
dog,Chihuahua,15.545363149482093,obese,apartment,moderate,0,0,0.6167536037129004
dog,Dachshund,15.416224135695176,normal,house,moderate,0,0,0.3490992532690748
dog,Labrador Retriever,16.039984212161635,underweight,house,moderate,0,0,0.4435158908389001
dog,Chihuahua,10.750595736782952,overweight,house,moderate,0,0,0.6597587135391767
dog,German Shepherd,10.628443052223725,normal,house,moderate,0,0,0.3653625085977762
dog,Golden Retriever,11.902780924853802,normal,apartment,very active,0,0,0.3997496170065874
dog,Mixed Breed,13.785289090904412,normal,house,moderate,0,0,0.300559059085703
dog,Labrador Retriever,11.684118096555393,obese,house,light,0,0,0.6107652270291555
dog,Golden Retriever,11.089681234522743,normal,apartment,moderate,0,0,0.2069589243854306
dog,German Shepherd,7.281685246519616,normal,house,moderate,0,0,0.2997862583419715
dog,Labrador Retriever,4.111758838192117,obese,house,moderate,0,0,0.4490598328320681
dog,Dachshund,10.592040145646545,normal,apartment,light,0,0,0.5535313468725309
dog,Golden Retriever,8.327220738518294,overweight,apartment,moderate,0,0,0.3825717127932433
dog,Beagle,11.299012437292848,normal,apartment,moderate,0,0,0.3864023216295962
dog,Labrador Retriever,9.704127083577,normal,house,light,0,0,0.4645703533840741
dog,Golden Retriever,9.277688052042816,normal,house,very active,0,0,0.2781991051646421
dog,Labrador Retriever,7.861880792520942,normal,house,moderate,0,0,0.2841047214503242
dog,Labrador Retriever,9.9964254460099,normal,house,moderate,0,0,0.228904823654659
dog,Mixed Breed,11.286102338365747,overweight,apartment,light,0,0,0.6551474050256743
dog,Golden Retriever,10.140165268754082,normal,apartment,moderate,0,0,0.4969398556920206
dog,Beagle,13.555086833251826,normal,apartment,moderate,0,0,0.3686568884424811
dog,Poodle,9.160974057773442,normal,apartment,moderate,0,0,0.3272346449743073
dog,Poodle,8.200736135253079,normal,house,very active,0,0,0.1223953425785957
dog,Golden Retriever,11.654038040506322,overweight,apartment,very active,0,0,0.5121121146948505
dog,German Shepherd,12.279150125141117,overweight,house,moderate,0,0,0.3441505444264011
dog,Labrador Retriever,9.0669726638653,unknown,apartment,moderate,0,0,0.2255631350481272
dog,Beagle,4.028890189616456,normal,house,sedentary,0,0,0.3671605072737477
dog,Poodle,15.27584964469151,normal,house,unknown,0,0,0.5552535217557898
dog,Yorkshire Terrier,10.54881339897186,normal,apartment,moderate,0,0,0.2760993962158635
dog,Poodle,8.58964317936089,normal,apartment,moderate,0,0,0.298675078614379
dog,German Shepherd,11.77400722836669,normal,house,light,0,0,0.4432425900585808
dog,Poodle,12.451373942274676,overweight,apartment,moderate,0,0,0.394416044112689
dog,Chihuahua,9.85074957273828,overweight,house,moderate,0,0,0.5325118095984813
dog,Yorkshire Terrier,14.916984437478831,underweight,unknown,moderate,0,0,0.4402047172740241
dog,Labrador Retriever,11.75108665789823,overweight,apartment,moderate,0,0,0.4921966445413719
dog,Mixed Breed,14.120610039379777,normal,house,moderate,0,0,0.4858344756576362
dog,German Shepherd,12.94930735085982,normal,apartment,light,0,0,0.4487852860157109
dog,Yorkshire Terrier,12.45736910736154,normal,apartment,moderate,0,0,0.3142194830185145
dog,Yorkshire Terrier,14.88283839986176,normal,house,moderate,0,0,0.4652749971889748
dog,Dachshund,12.112246231025392,normal,apartment,moderate,0,0,0.3830614118454497
dog,Golden Retriever,10.75805639259394,underweight,apartment,very active,0,0,0.5226797927207726
dog,Beagle,15.90021917495272,normal,apartment,very active,0,0,0.5187622138905857
dog,Mixed Breed,13.518602857487307,overweight,apartment,moderate,0,0,0.6081972041310252
dog,Dachshund,13.712829805826289,normal,house,light,0,0,0.3773772323633377
dog,Golden Retriever,9.941669889146578,normal,house,moderate,0,0,0.3115315236810653
dog,Poodle,12.135546836167464,underweight,house,very active,0,0,0.4411390341907605
dog,Poodle,11.95417768064355,normal,apartment,moderate,0,0,0.3675463255232374
dog,Golden Retriever,10.862901465934524,obese,apartment,moderate,0,0,0.4965960818512362
dog,Yorkshire Terrier,16.766103236729194,normal,house,sedentary,0,0,0.6061517939585495
dog,German Shepherd,12.139152301565286,normal,house,moderate,0,0,0.2406341249991383
dog,Dachshund,12.729037035766464,underweight,apartment,moderate,0,0,0.3009129366170868
dog,Bulldog,8.101149787608398,normal,apartment,moderate,0,0,0.1968262294022355
dog,Yorkshire Terrier,12.81978070480153,normal,house,moderate,0,0,0.4058217806912801
dog,Golden Retriever,10.4030516644555,overweight,house,moderate,0,0,0.5591435366010717
dog,Dachshund,6.7346632143845815,normal,apartment,moderate,0,0,0.4169830044993954
dog,Beagle,10.226937777969503,normal,apartment,moderate,0,1,0.4028231696834334
dog,Dachshund,16.25198993318077,overweight,apartment,moderate,0,0,0.5940778180950853
dog,Beagle,9.235949703702053,obese,house,very active,0,0,0.3260531604259348
dog,Dachshund,12.32517068585271,normal,house,moderate,0,0,0.4484059630325922
dog,Poodle,13.317162155051854,normal,house,moderate,0,0,0.2660236320411409
dog,Yorkshire Terrier,14.175604830075198,normal,apartment,moderate,0,0,0.3855583341897912
dog,Labrador Retriever,11.872267341487293,normal,apartment,moderate,0,0,0.4042677803330092
dog,Beagle,6.937879815577187,normal,apartment,moderate,0,0,0.1664304088513894
dog,Mixed Breed,11.862740441626688,normal,apartment,moderate,0,0,0.4683954986819436
dog,Bulldog,11.72545408121573,normal,apartment,moderate,0,0,0.2999195662560587
dog,Bulldog,6.071845719252446,normal,apartment,light,0,0,0.2003776190942321
dog,Mixed Breed,6.9323039067149175,obese,outdoor,very active,0,0,0.6770492362438952
dog,Labrador Retriever,9.680047195993318,overweight,apartment,moderate,0,0,0.3223320645026131
dog,Labrador Retriever,6.650274640051062,normal,house,very active,0,0,0.2467021333086668
dog,Mixed Breed,9.544676507297714,normal,apartment,moderate,0,0,0.2677343233706774
dog,Labrador Retriever,12.561951017129651,obese,farm,moderate,0,0,0.5212592471600965
dog,Yorkshire Terrier,13.940990998672415,overweight,apartment,moderate,0,0,0.5190628590542725
dog,Golden Retriever,8.488480312273019,normal,house,moderate,0,0,0.0819654742170757
dog,Poodle,14.32272352148713,overweight,house,moderate,0,0,0.4236102649300716
dog,Beagle,10.93699979422374,normal,apartment,moderate,0,0,0.1891244477708363
dog,Poodle,11.712992635929364,overweight,outdoor,moderate,0,0,0.6199212559591627
dog,German Shepherd,8.939614120851381,normal,house,moderate,0,0,0.221498371094601
dog,Yorkshire Terrier,12.792325542047944,normal,house,moderate,0,0,0.3652211389801187
dog,Beagle,10.751190079741304,normal,farm,moderate,0,0,0.2333695090568512
dog,Golden Retriever,8.185436560312125,normal,house,very active,0,0,0.2793162061744756
dog,German Shepherd,7.284817270529349,normal,apartment,light,0,0,0.3604164789660233
dog,Bulldog,5.682482707365593,overweight,house,moderate,0,0,0.4885983498285465
dog,Labrador Retriever,10.230949286159069,normal,house,moderate,0,0,0.3396523141001417
dog,Bulldog,10.482523906256958,normal,house,moderate,0,0,0.309475856204794
dog,Mixed Breed,12.022091701452002,normal,apartment,moderate,0,0,0.4625508522971399
dog,Bulldog,7.124180556712513,normal,outdoor,moderate,0,0,0.3243013922252233
dog,Golden Retriever,7.935514976899441,normal,house,moderate,0,0,0.2783196056200628
dog,Bulldog,4.129024637648142,underweight,apartment,moderate,0,0,0.2739075609594324
dog,Bulldog,8.636258315795896,normal,apartment,unknown,0,0,0.3036669844749598
dog,Labrador Retriever,3.599096495544341,overweight,house,very active,0,0,0.2618310419229724
dog,Yorkshire Terrier,13.921998161398342,normal,house,moderate,0,0,0.3666010473316161
dog,Bulldog,6.1005181604798775,normal,house,moderate,0,0,0.2247862453210066
dog,Labrador Retriever,11.673305908943773,normal,apartment,very active,0,0,0.1955386870914957
dog,Bulldog,5.077769466046006,underweight,house,moderate,0,0,0.2861588428730599
dog,German Shepherd,12.101650422807412,normal,unknown,moderate,0,0,0.5245907996621867
dog,Golden Retriever,10.929491758436672,obese,apartment,very active,0,0,0.6600271632963436
dog,Labrador Retriever,12.3208244881348,normal,house,very active,0,0,0.4669883655270962
dog,Mixed Breed,9.209345559970338,unknown,farm,light,0,0,0.4532566151233591
dog,Poodle,9.304208636735114,normal,farm,moderate,0,0,0.4647219916300562
dog,Dachshund,7.522444827940083,normal,house,moderate,0,0,0.1772837375130675
dog,Mixed Breed,11.541297929291812,normal,house,moderate,0,0,0.2893630854040144
dog,Mixed Breed,13.014931685384342,normal,apartment,moderate,0,0,0.406365402075857
dog,Bulldog,7.655568993397249,normal,apartment,sedentary,0,0,0.5392705311269396
dog,Dachshund,14.572152481984425,normal,apartment,moderate,0,0,0.3920712477510986
dog,Bulldog,8.766701029173058,overweight,apartment,light,0,0,0.4617271028717727
dog,Poodle,11.162808474383857,normal,apartment,moderate,0,0,0.4127659010036473
dog,Bulldog,7.793055810770022,normal,apartment,moderate,0,0,0.3338562687882561
dog,Dachshund,13.80987873641901,normal,apartment,sedentary,0,0,0.5358140814032596
dog,Chihuahua,10.755005062248715,normal,house,light,0,0,0.518477116624575
dog,German Shepherd,11.405090654194652,normal,apartment,moderate,0,0,0.4422489047241323
dog,German Shepherd,10.305857522141988,normal,house,moderate,0,0,0.4239334220656279
dog,Dachshund,18.0211945447514,overweight,house,very active,0,0,0.5321129183309949
dog,Yorkshire Terrier,10.006203480186835,normal,house,moderate,0,0,0.3028461874865359
dog,Mixed Breed,10.627689150488106,normal,apartment,very active,0,0,0.2565671751403313
dog,Chihuahua,14.114498740067598,normal,farm,light,0,0,0.6373656499388374
dog,Golden Retriever,10.689782202578192,normal,house,moderate,0,0,0.3432578934565445
dog,Labrador Retriever,5.4090111143455575,normal,house,moderate,0,0,0.1868604277941812
dog,Beagle,8.030696979055163,normal,apartment,light,0,0,0.4046444088680955
dog,German Shepherd,8.953336708039483,normal,house,sedentary,0,0,0.5026348835443945
dog,Golden Retriever,13.508722815860905,normal,farm,moderate,0,0,0.4025507011447151
dog,Poodle,12.053021094069567,normal,house,light,0,0,0.4686813988081839
dog,German Shepherd,7.407913432702711,overweight,house,light,0,0,0.4302052697592367
dog,Yorkshire Terrier,17.94565825803416,overweight,apartment,moderate,0,0,0.5310400539781214
dog,Mixed Breed,11.386893053062677,overweight,house,moderate,0,0,0.5959478251111328
dog,German Shepherd,7.390118483336487,obese,farm,unknown,0,0,0.5450701916969741
dog,Yorkshire Terrier,14.89252922500756,underweight,apartment,moderate,0,0,0.5714153787959081
dog,Poodle,10.339301201342614,normal,house,very active,0,0,0.2387691943303689
dog,Golden Retriever,14.284561690643006,normal,house,moderate,0,0,0.4671255290707298
dog,Dachshund,8.240773545777277,overweight,apartment,very active,0,0,0.514116153066478
dog,Bulldog,9.169451143158014,normal,house,moderate,0,2,0.2246281274781273
dog,Dachshund,16.923914063878886,overweight,house,moderate,0,0,0.5714454075584728
dog,Bulldog,8.771280246979337,normal,apartment,moderate,0,0,0.2801826164132487
dog,Chihuahua,15.096432015419747,normal,apartment,moderate,0,0,0.5457201357068155
dog,Mixed Breed,2.803602741909632,normal,apartment,moderate,0,0,0.0180434061700943
dog,Beagle,14.083319470076209,overweight,house,moderate,0,0,0.5416173969537406
dog,German Shepherd,11.71438413177276,overweight,house,moderate,0,0,0.4886545887578561
dog,Beagle,12.917217521699367,overweight,house,moderate,0,0,0.4641046137965701
dog,Yorkshire Terrier,11.899005359073852,obese,apartment,moderate,0,0,0.514290806389831
dog,Labrador Retriever,6.127354227439794,normal,house,moderate,0,0,0.293555339084405
dog,Golden Retriever,8.252725281514435,normal,apartment,moderate,0,0,0.4138035603296693
dog,Poodle,11.031490580013148,normal,apartment,light,0,0,0.57232188843783
dog,German Shepherd,8.877905611144218,normal,house,moderate,0,0,0.2198035688311332
dog,German Shepherd,14.800247669794704,obese,house,very active,0,0,0.6593448377549472
dog,Labrador Retriever,9.744779244970823,normal,house,moderate,0,1,0.3412853089592701
dog,German Shepherd,13.27154695811513,normal,house,moderate,0,0,0.4243245666979005
dog,Beagle,14.06219668636466,overweight,house,moderate,0,0,0.4660634411521457
dog,Golden Retriever,12.64403205493754,normal,apartment,moderate,0,0,0.4389767578800733
dog,Chihuahua,10.202520693078814,overweight,apartment,moderate,0,0,0.3339538425088083
dog,Beagle,10.181488042848786,normal,apartment,moderate,0,0,0.4048276882048969
dog,Labrador Retriever,10.346142127148452,normal,house,moderate,0,0,0.3111739967875326
dog,Chihuahua,15.41824652450964,normal,apartment,moderate,0,0,0.3012703487834379
dog,Poodle,12.971927345726153,obese,house,moderate,0,0,0.6115312333879147
dog,Mixed Breed,7.646217496548807,overweight,apartment,light,0,0,0.534013022093446
dog,German Shepherd,8.097163848832341,overweight,house,moderate,0,0,0.4291020464212238
dog,Beagle,15.534355407491296,overweight,house,moderate,0,0,0.5882015832296952
dog,German Shepherd,13.930541193297929,overweight,house,moderate,0,0,0.488136014691807
dog,Golden Retriever,8.968300923247716,normal,apartment,light,0,0,0.4749539513693653
dog,Mixed Breed,13.943859014914484,normal,house,moderate,0,0,0.40433232356884
dog,Labrador Retriever,9.890455810937032,normal,house,moderate,0,0,0.2884827735433117
dog,Chihuahua,11.959697919679105,overweight,apartment,moderate,0,0,0.3987830529419821
dog,Bulldog,11.183181848253856,overweight,house,moderate,0,0,0.566747328927473
dog,Labrador Retriever,10.122298614441863,normal,house,moderate,0,0,0.3560233357908816
dog,Bulldog,8.427099335606862,normal,house,very active,0,0,0.4240265232452772
dog,Labrador Retriever,11.061734809109137,normal,house,sedentary,0,0,0.6124685723513621
dog,Yorkshire Terrier,11.837057825332904,normal,house,moderate,0,0,0.3405113119167369
dog,Poodle,11.64483364989303,underweight,house,very active,0,0,0.4089314127182655
dog,Yorkshire Terrier,10.819025795117748,obese,apartment,moderate,0,0,0.5678512888381416
dog,Labrador Retriever,8.69683026278576,normal,house,light,0,0,0.3352810479656523
dog,Yorkshire Terrier,15.2161829574296,normal,house,moderate,0,0,0.5524917050750363
dog,Poodle,15.008297417867274,normal,apartment,moderate,0,0,0.5319653684042092
dog,Chihuahua,10.10897461374293,normal,apartment,moderate,0,0,0.2289181327839098
dog,Dachshund,14.29433908234054,normal,apartment,moderate,0,0,0.2005470143780142
dog,Beagle,8.931138770610623,normal,apartment,moderate,0,0,0.381997318940856
dog,Dachshund,15.151474639319977,normal,apartment,moderate,0,0,0.3247273564058983
dog,Yorkshire Terrier,18.703297388017745,normal,house,moderate,0,0,0.3791856594002382
dog,Bulldog,8.332475822338186,underweight,apartment,moderate,0,0,0.2629380914474652
dog,Dachshund,11.358475347779844,normal,house,light,0,0,0.530538792440709
dog,Chihuahua,14.037873886426071,normal,house,moderate,0,0,0.4593833403073143
dog,Beagle,11.82225979390635,normal,apartment,light,0,0,0.3175432065958846
dog,Yorkshire Terrier,13.082454797996329,normal,apartment,sedentary,0,0,0.6706391685503553
dog,Golden Retriever,13.40086480624683,normal,apartment,sedentary,0,0,0.5796984453016644
dog,Golden Retriever,8.453504713126925,normal,house,very active,0,0,0.187637794466152
dog,Bulldog,9.309560201426995,overweight,house,moderate,0,0,0.5736239841347229
dog,Labrador Retriever,11.995278863600898,normal,house,moderate,0,0,0.2994604420834922
dog,Golden Retriever,6.81289628140463,normal,house,moderate,0,0,0.129569728654104
dog,German Shepherd,7.449527941570784,normal,house,moderate,0,0,0.3747570761061665
dog,Labrador Retriever,8.589767735303083,normal,house,light,0,0,0.3372723914335506
dog,Chihuahua,12.16120031603475,normal,house,very active,0,0,0.2419485601746433
dog,Labrador Retriever,8.386724710394054,normal,apartment,moderate,0,0,0.2358686841626187
dog,Labrador Retriever,7.266074690982876,normal,house,moderate,0,0,0.2323644433221429
dog,Yorkshire Terrier,8.72440144046936,normal,house,moderate,0,0,0.2616791161068197
dog,Yorkshire Terrier,16.104162708719503,normal,apartment,moderate,0,0,0.2984186017173605
dog,Dachshund,8.447418259519598,normal,apartment,moderate,0,0,0.5616706647293366
dog,Poodle,11.52638081250403,normal,farm,moderate,0,0,0.4317801128158477
dog,Yorkshire Terrier,14.813717554570234,obese,house,moderate,0,0,0.6778579034061449
dog,Labrador Retriever,10.085151552322351,overweight,house,moderate,0,0,0.517616290851291
dog,Bulldog,11.540207231395025,normal,apartment,very active,0,0,0.3705744547783682
dog,Poodle,12.7879174339891,normal,apartment,moderate,0,0,0.2430323963639547
dog,Mixed Breed,10.041458873556904,normal,house,moderate,0,0,0.2201748152838097
dog,Beagle,12.050295293060003,overweight,house,moderate,0,0,0.6412899468835109
dog,Dachshund,14.634789758076414,overweight,house,light,0,0,0.6619491556241782
dog,Yorkshire Terrier,8.923732306385224,normal,apartment,moderate,0,0,0.2972337752332935
dog,Beagle,14.22782266667782,obese,house,very active,0,0,0.6616928675036583
dog,Yorkshire Terrier,14.742938836697618,overweight,apartment,light,0,0,0.6320167638902361
dog,Dachshund,12.617276138723668,normal,house,moderate,0,0,0.3397924151961481
dog,Beagle,12.418393000277012,overweight,apartment,moderate,0,0,0.3713480486356886
dog,Bulldog,8.634596605211726,overweight,apartment,moderate,0,0,0.4343947562485988
dog,Bulldog,7.307084167392646,normal,house,light,0,0,0.3821525340811987
dog,Beagle,13.5936515537854,overweight,house,sedentary,0,0,0.7249980256453281
dog,Yorkshire Terrier,10.856951524194242,normal,apartment,sedentary,0,0,0.5193673076261085
dog,German Shepherd,9.43186679190617,normal,unknown,very active,0,0,0.2961358685731098
dog,Beagle,14.24587170794176,normal,house,moderate,0,0,0.2736003336341214
dog,Chihuahua,10.772860753975529,normal,apartment,moderate,0,0,0.3179720776365862
dog,Labrador Retriever,7.970928520115048,overweight,outdoor,moderate,0,0,0.5733690022889043
dog,Poodle,11.1315682466423,normal,unknown,moderate,0,0,0.2797510983519759
dog,Yorkshire Terrier,9.632160040904113,normal,house,very active,0,0,0.2636884595791112
dog,Chihuahua,16.66968795471843,overweight,apartment,moderate,0,0,0.4955268084434748
dog,Mixed Breed,15.09784229898338,overweight,apartment,moderate,0,0,0.5373376668216331
dog,German Shepherd,15.200587675732503,overweight,apartment,very active,0,1,0.4852663299254668
dog,Mixed Breed,9.747266573851178,normal,house,moderate,0,0,0.2096263870464024
dog,Chihuahua,15.58252354640808,normal,farm,moderate,0,0,0.3966364915680518
dog,Beagle,14.561568004744096,normal,house,light,0,0,0.386057389919111
dog,Beagle,10.291472102026828,normal,outdoor,moderate,0,0,0.4418842485089765
dog,Mixed Breed,11.496578023251836,normal,apartment,moderate,0,0,0.2717455645323102
dog,Yorkshire Terrier,12.827280288882507,normal,house,very active,0,0,0.2962531479517978
dog,Bulldog,9.929621914748171,underweight,apartment,very active,0,0,0.3781519300416668
dog,German Shepherd,9.024674874756052,normal,apartment,moderate,0,0,0.3189144344433119
dog,German Shepherd,3.3918284277219044,normal,house,moderate,0,0,0.0636049755042393
dog,Poodle,6.96321121375407,normal,apartment,moderate,0,0,0.2699231324303895
dog,Bulldog,9.050822512616634,normal,apartment,moderate,0,0,0.3294757492211265
dog,Yorkshire Terrier,15.749082331854206,normal,house,moderate,0,0,0.2383128380074659
dog,Dachshund,9.533235841001886,normal,apartment,moderate,0,0,0.357013808925088
dog,Poodle,10.980766987235434,normal,house,moderate,0,1,0.4121285986235262
dog,Dachshund,7.262944412095157,normal,house,moderate,0,0,0.2391691085907702
dog,Chihuahua,14.724748484005763,normal,house,moderate,0,0,0.5249129759765587
dog,Poodle,15.319499255816735,normal,apartment,moderate,0,0,0.4295862860124154
dog,Bulldog,9.036900089013862,normal,farm,light,0,0,0.4173045049539291
dog,Dachshund,10.610784134248986,overweight,house,moderate,0,0,0.2862751966942213
dog,Yorkshire Terrier,12.147243887373946,normal,apartment,moderate,0,0,0.3588714665299634
dog,Golden Retriever,10.45937652445169,overweight,house,moderate,0,0,0.2913658679148034
dog,Chihuahua,15.769494617964192,normal,house,light,0,0,0.3335346474453194
dog,Golden Retriever,11.988223949613833,normal,apartment,moderate,0,0,0.3269236563158767
dog,Chihuahua,14.12372554334565,normal,house,moderate,0,0,0.4422289305839189
dog,German Shepherd,12.226801467771471,normal,apartment,moderate,0,0,0.3665481933363562
dog,German Shepherd,8.837335864787198,overweight,house,very active,0,0,0.3366414605340908
dog,Bulldog,8.36699276515134,normal,farm,sedentary,0,0,0.4468656308786619
dog,Mixed Breed,12.94405277720155,overweight,house,very active,0,0,0.5541763381804193
dog,Golden Retriever,10.489310988862558,normal,apartment,moderate,0,0,0.309858825960427
dog,Dachshund,11.37494001219335,underweight,house,moderate,0,0,0.4565624857433824
dog,Labrador Retriever,15.684909536724128,normal,apartment,moderate,0,0,0.3397602455089887
dog,Mixed Breed,9.982766641380652,overweight,house,moderate,0,0,0.3993301198769712
dog,Yorkshire Terrier,15.628126040386883,normal,apartment,sedentary,0,0,0.6165503581228376
dog,Poodle,11.257116629565775,normal,house,moderate,0,0,0.5802366242048914
dog,Chihuahua,12.359913552941034,normal,farm,moderate,0,0,0.3342241707062141
dog,Dachshund,12.92073144618539,obese,house,light,0,0,0.6368909429135924
dog,Poodle,14.810164882531533,normal,apartment,moderate,0,0,0.3396550461095284
dog,Chihuahua,15.13614978756262,normal,house,very active,0,0,0.4334891587117266
dog,German Shepherd,7.496334564700238,normal,house,moderate,0,0,0.2153564551642254
dog,Poodle,14.311018206497222,underweight,apartment,moderate,0,0,0.4330659506338015
dog,Bulldog,10.000920749998002,overweight,apartment,moderate,0,1,0.5806631539446727
dog,Golden Retriever,1.805735143825512,overweight,outdoor,moderate,0,0,0.7110668180760216
dog,Bulldog,11.438928444601205,obese,house,moderate,0,0,0.7823157170310113
dog,Poodle,13.416746366309235,normal,house,moderate,0,0,0.2753526581376512
dog,Mixed Breed,9.167890706417095,normal,apartment,moderate,0,0,0.3708451642653165
dog,Beagle,4.947714282854758,normal,house,moderate,0,0,0.0714274851128958
dog,Bulldog,10.28848922179659,normal,house,moderate,0,0,0.304770845639663
dog,Beagle,14.0876412727674,normal,house,moderate,0,0,0.3206732803917044
dog,Labrador Retriever,7.867188782465813,overweight,house,very active,0,1,0.456941904099956
dog,Poodle,15.227412371931308,normal,house,light,0,1,0.6026997412188608
dog,Golden Retriever,5.965975583291509,normal,house,moderate,0,0,0.2895344628736672
dog,Yorkshire Terrier,12.921901701391867,overweight,farm,moderate,0,0,0.4470359644095508
dog,Beagle,10.878351470477948,normal,house,moderate,0,0,0.3574741109858538
dog,Yorkshire Terrier,11.965466766022644,normal,house,moderate,0,0,0.2329278816716532
dog,Yorkshire Terrier,11.459823166235722,normal,apartment,moderate,0,0,0.3447826257897918
dog,Bulldog,8.661033276204087,underweight,apartment,moderate,0,0,0.2761926603421153
dog,Bulldog,5.264021531458969,overweight,house,moderate,0,0,0.5439355145149205
dog,Mixed Breed,13.832769718718204,normal,house,moderate,0,0,0.2897161341168422
dog,Beagle,10.45937546652032,overweight,apartment,moderate,0,0,0.505997060751446
dog,Golden Retriever,8.105157061694895,normal,house,moderate,0,1,0.3875113528210285
dog,Golden Retriever,8.31754151849169,normal,apartment,moderate,0,0,0.3331021155910857
dog,Dachshund,14.186220754231094,normal,apartment,very active,0,0,0.5059638195242414
dog,Bulldog,8.686795195657618,normal,house,moderate,0,0,0.23419803864498
dog,Beagle,7.599671586466165,normal,apartment,very active,0,0,0.2710426105999006
dog,Labrador Retriever,12.918084258451907,normal,house,moderate,0,0,0.3711936256265653
dog,Golden Retriever,8.487781380757255,normal,apartment,moderate,0,0,0.3466614250290736
dog,Bulldog,7.700157990800419,underweight,house,moderate,0,0,0.2687114629086451
dog,Labrador Retriever,12.185490622351905,obese,house,moderate,0,0,0.8102426409754218
dog,Mixed Breed,10.896958977937686,normal,house,very active,0,0,0.1542280158943862
dog,Poodle,12.823474313653742,overweight,house,very active,0,0,0.605268835973085
dog,German Shepherd,7.741862137628384,normal,apartment,light,0,0,0.2217223055291979
dog,Beagle,12.753089304255656,normal,house,moderate,0,0,0.374497118753708
dog,Labrador Retriever,12.767011976185197,obese,house,moderate,0,0,0.5704173644358821
dog,Beagle,12.294728771382694,overweight,house,moderate,0,0,0.5782419024323592
dog,Golden Retriever,10.783483535313142,overweight,house,moderate,0,0,0.3952878539794607
dog,Labrador Retriever,6.705744306588017,normal,house,moderate,0,0,0.2575276169283845
dog,Chihuahua,16.278746539316497,normal,apartment,moderate,0,0,0.4124339591089112
dog,Golden Retriever,9.108159119566528,unknown,house,light,0,1,0.5698600921786875
dog,Mixed Breed,13.394028566488284,overweight,house,moderate,0,0,0.6222189572843221
dog,Mixed Breed,9.808165325774828,underweight,apartment,moderate,0,0,0.3490257789773618
dog,Bulldog,6.282202999437095,overweight,house,moderate,0,0,0.3728814599264795
dog,Golden Retriever,11.452811512912913,normal,house,moderate,0,0,0.293139721055044
dog,Poodle,11.123816928227246,obese,apartment,very active,0,0,0.6592392983505965
dog,Dachshund,9.276659309541792,overweight,house,moderate,0,0,0.4364445354884151
dog,Beagle,8.819312414877203,unknown,apartment,moderate,0,0,0.490701967022883
dog,Poodle,12.897160460884685,normal,house,moderate,0,0,0.3863070105249903
dog,German Shepherd,7.540299447890823,normal,house,moderate,0,0,0.2769544617117113
dog,Chihuahua,15.650227710118548,normal,apartment,moderate,0,0,0.3007536829234972
dog,Mixed Breed,11.551516772543756,normal,house,moderate,0,0,0.3131381095444095
dog,German Shepherd,7.77255189828229,normal,house,moderate,0,0,0.2901178035137161
dog,Yorkshire Terrier,9.290895842522776,normal,house,sedentary,0,0,0.467123310154235
dog,Golden Retriever,11.170695881836991,normal,house,moderate,0,0,0.3365790002288185
dog,Yorkshire Terrier,13.422173494100376,normal,house,moderate,0,0,0.3415694939478859
dog,Labrador Retriever,5.470671140603068,normal,house,sedentary,0,0,0.4130027906239876
dog,Poodle,13.332272674116783,unknown,house,moderate,0,0,0.3295284070523322
dog,Labrador Retriever,5.741814836378857,normal,house,moderate,0,0,0.1305429506230387
dog,Poodle,10.802747338015964,overweight,house,moderate,0,0,0.6230591878908125
dog,Poodle,15.745285615876671,overweight,house,very active,0,0,0.5495055172800116
dog,Labrador Retriever,2.567066392873569,normal,house,very active,0,0,0.0578452278004725
dog,Labrador Retriever,11.068817890365036,overweight,apartment,moderate,0,0,0.5654582950449957
