owner_experience,vet_access,owner_commitment,care_capability_score
novice,regular,obsessive,50.50997396812006
experienced,regular,obsessive,70.2130034464676
novice,regular,obsessive,50.87834690869222
expert,unknown,obsessive,87.11320495418634
expert,regular,casual,74.2924045006212
novice,regular,obsessive,56.71351050490813
expert,regular,obsessive,84.30788039219092
novice,regular,obsessive,46.79631965279018
expert,regular,obsessive,76.68265435578748
expert,regular,obsessive,86.09418776358751
experienced,regular,obsessive,79.09867032445193
novice,regular,obsessive,53.914706689253165
novice,regular,obsessive,49.40852904841244
novice,regular,casual,49.30064824184677
expert,regular,obsessive,82.29263356874041
experienced,regular,obsessive,69.76873783909006
expert,regular,obsessive,87.68474312793327
expert,regular,obsessive,100.0
novice,regular,obsessive,59.38457651942577
novice,regular,obsessive,79.30619897361613
expert,limited,obsessive,63.07588994959923
experienced,regular,obsessive,78.53017282550167
experienced,regular,obsessive,86.84027149458055
experienced,regular,casual,68.76192373016156
novice,regular,casual,43.67177591526602
experienced,regular,casual,65.72109358445427
novice,regular,obsessive,58.86024527030765
novice,regular,obsessive,58.48077352750012
experienced,regular,obsessive,78.27413918796724
novice,regular,obsessive,72.45344881579237
expert,regular,obsessive,83.85545511895954
experienced,regular,obsessive,71.63952606818859
experienced,regular,obsessive,77.63661106898518
expert,regular,obsessive,78.37690824607685
novice,regular,obsessive,75.0309959919294
expert,regular,obsessive,87.8564200527662
experienced,regular,obsessive,64.84421653873332
experienced,regular,obsessive,81.1649434921644
novice,regular,obsessive,59.68098662582051
expert,regular,obsessive,75.78095953532295
novice,limited,casual,45.17891257215201
experienced,regular,obsessive,63.780727159044346
novice,regular,obsessive,63.10321345569711
novice,regular,obsessive,52.30300925083724
novice,limited,obsessive,63.326729279959736
novice,regular,obsessive,53.0552438179289
novice,regular,casual,47.05809796742164
experienced,limited,obsessive,74.64480709078013
novice,unknown,obsessive,39.15604515662696
experienced,regular,obsessive,76.81490771600676
experienced,regular,obsessive,85.84520095536058
expert,regular,obsessive,100.0
experienced,regular,obsessive,57.16488430756045
experienced,regular,obsessive,62.96615811648317
expert,regular,unknown,84.53256555913649
experienced,regular,obsessive,74.86720622839077
experienced,regular,obsessive,66.53335427776241
novice,regular,obsessive,67.82429776290331
expert,regular,obsessive,85.35890029029534
expert,limited,obsessive,61.21998666046179
expert,regular,obsessive,89.01000086694626
experienced,limited,obsessive,43.45521817341965
novice,regular,obsessive,68.63453386507805
expert,regular,casual,91.24768863912458
experienced,regular,obsessive,73.27134255919464
experienced,regular,casual,54.96621476304131
experienced,regular,obsessive,76.08726709343651
novice,regular,obsessive,61.59297074877428
experienced,regular,obsessive,86.61797754300925
experienced,regular,obsessive,72.15790072836137
experienced,regular,obsessive,78.03914492125188
novice,regular,obsessive,47.92108549242461
experienced,regular,obsessive,66.0489067361479
novice,regular,obsessive,67.09915099038318
experienced,regular,obsessive,62.460958450701
expert,regular,obsessive,97.9128410377986
novice,limited,obsessive,40.79617789038492
novice,regular,casual,51.74718026119783
expert,regular,obsessive,82.03357114329394
expert,regular,obsessive,74.51455347493729
expert,regular,obsessive,92.22371196069562
experienced,regular,obsessive,77.92086411876961
experienced,regular,obsessive,76.57985484600857
novice,regular,obsessive,68.37305455320511
experienced,limited,obsessive,56.227674413804365
experienced,regular,obsessive,59.88897048263982
novice,unknown,obsessive,63.29004389488389
expert,regular,obsessive,92.49744830026349
novice,regular,obsessive,67.22436358635834
novice,regular,obsessive,63.66118141226063
novice,regular,obsessive,71.3617778177434
novice,regular,obsessive,44.73251985983725
experienced,regular,casual,65.33689945878369
novice,regular,casual,38.46246424260494
experienced,regular,obsessive,68.81053796050901
experienced,regular,obsessive,73.68986501353773
novice,regular,obsessive,60.72756298805452
experienced,regular,obsessive,71.4151025163757
experienced,regular,obsessive,72.47606177142539
expert,limited,obsessive,77.85418765927506
experienced,regular,casual,56.26656847067557
experienced,regular,obsessive,66.62423549166338
experienced,regular,obsessive,73.10510130963549
expert,regular,obsessive,99.28881379404376
expert,regular,casual,63.54195166546263
experienced,regular,obsessive,73.40711246250888
novice,regular,obsessive,79.7493385708992
experienced,regular,obsessive,66.31644926978977
expert,regular,obsessive,76.1916659603831
expert,regular,casual,67.34388153433427
experienced,regular,obsessive,80.29137031644758
experienced,regular,obsessive,68.21583094152422
experienced,regular,obsessive,76.89437870627873
experienced,regular,obsessive,68.10749440076737
experienced,regular,obsessive,83.69415679606638
novice,regular,obsessive,47.00816421437048
expert,regular,obsessive,83.90527665307441
novice,regular,obsessive,64.77743721837442
expert,regular,obsessive,85.16740642592666
expert,regular,obsessive,86.39574558971141
novice,regular,obsessive,48.04922759708401
experienced,regular,obsessive,62.85054717727254
expert,regular,obsessive,92.5416524524827
expert,regular,obsessive,91.10296730971928
experienced,limited,obsessive,58.55020171110211
expert,regular,obsessive,93.55729474741572
experienced,regular,casual,50.45938476032108
expert,regular,obsessive,77.68805223257537
experienced,regular,obsessive,95.74525113194264
experienced,regular,obsessive,60.04895865174302
experienced,regular,obsessive,67.98347834690091
novice,regular,obsessive,49.593566855734906
experienced,regular,obsessive,75.90184939764089
novice,regular,obsessive,51.25976256383859
experienced,limited,obsessive,66.00116475585354
novice,regular,obsessive,47.553227841200666
expert,regular,obsessive,73.76929499722223
expert,regular,obsessive,84.76871582752966
experienced,limited,obsessive,50.552514974667446
experienced,limited,obsessive,58.68054707412516
experienced,regular,obsessive,74.09954621108565
experienced,regular,obsessive,89.77739341157995
experienced,limited,obsessive,58.59887720601946
experienced,regular,obsessive,61.65323515385657
experienced,regular,obsessive,91.07085045201852
novice,regular,obsessive,73.08774596441089
experienced,regular,obsessive,74.67065488647047
expert,regular,obsessive,70.25561633235633
expert,regular,obsessive,80.4539578165906
expert,regular,obsessive,99.05687427967716
expert,regular,obsessive,100.0
expert,regular,obsessive,82.20563278086978
experienced,regular,casual,73.7991812448897
expert,regular,obsessive,96.3572751666638
experienced,regular,obsessive,81.25092529512708
novice,regular,obsessive,65.45139149886205
experienced,regular,obsessive,88.40812466440242
novice,limited,casual,39.16678189679952
experienced,regular,obsessive,91.6756942957348
novice,regular,obsessive,68.33516624218802
novice,regular,casual,35.37741643571843
experienced,regular,obsessive,78.81602709048624
novice,regular,obsessive,63.423850556519966
expert,regular,obsessive,88.87339255946141
experienced,regular,obsessive,71.839248176484
experienced,regular,obsessive,77.1966083948329
novice,limited,obsessive,52.02643273724369
expert,regular,obsessive,78.68861062973555
expert,regular,obsessive,89.52334612357784
expert,regular,casual,86.47161183833597
novice,regular,obsessive,48.0487461468437
expert,regular,obsessive,70.82102112768987
experienced,regular,obsessive,59.5517202122659
novice,regular,obsessive,70.14128106428706
experienced,regular,obsessive,93.9003569348678
expert,regular,obsessive,76.0982940282328
experienced,regular,obsessive,78.38706480373764
experienced,regular,obsessive,72.94124021309916
experienced,limited,obsessive,44.12049798200048
experienced,limited,casual,49.68970798956684
novice,limited,obsessive,51.835062258911215
expert,regular,obsessive,80.05555109036636
novice,regular,obsessive,52.95725360849752
novice,regular,obsessive,50.13978528061377
novice,regular,obsessive,56.97049012235469
expert,regular,casual,76.27584238832819
experienced,unknown,obsessive,70.32759613322327
expert,regular,obsessive,82.99020498443578
expert,regular,obsessive,100.0
novice,regular,obsessive,52.82497977305944
experienced,regular,casual,68.41470442035097
experienced,regular,obsessive,86.29534839541932
expert,regular,obsessive,75.2589340664812
expert,regular,obsessive,96.3385720128356
expert,regular,obsessive,92.11820550559212
experienced,regular,obsessive,60.770405500608106
expert,regular,obsessive,85.89235980312193
experienced,regular,obsessive,52.96842383069729
novice,regular,obsessive,48.258260127138826
novice,regular,obsessive,71.43128467053388
experienced,regular,obsessive,91.8576292420302
novice,regular,obsessive,55.64694067438703
novice,regular,obsessive,65.00781937774113
experienced,regular,obsessive,74.3739303165687
experienced,regular,obsessive,75.36370009029878
novice,regular,obsessive,70.57993363984994
expert,regular,obsessive,79.79427156218452
experienced,regular,obsessive,94.8351853305391
expert,regular,obsessive,91.353058212892
experienced,limited,obsessive,69.417087798536
novice,regular,casual,55.36702005794678
expert,regular,obsessive,86.48633913116119
expert,regular,obsessive,93.31835644384346
experienced,regular,obsessive,78.36530981976988
experienced,regular,obsessive,59.44170935823004
experienced,regular,obsessive,63.717458929958255
experienced,regular,obsessive,70.7184076574828
novice,regular,obsessive,72.0344105428864
experienced,regular,obsessive,83.32474283624029
expert,regular,obsessive,72.81442944968495
novice,regular,obsessive,72.45866733547447
expert,regular,casual,68.01630573533087
expert,regular,obsessive,100.0
experienced,regular,obsessive,84.94765741402692
experienced,regular,obsessive,68.85217492107793
novice,regular,obsessive,74.73146701918658
experienced,regular,obsessive,88.49247732452073
expert,regular,casual,86.1306155189891
novice,limited,obsessive,56.71268974152258
experienced,regular,obsessive,90.01196435177066
experienced,regular,casual,66.25973983738167
experienced,regular,obsessive,69.25023598299416
novice,regular,obsessive,62.06225953034898
experienced,regular,obsessive,63.61258434480517
experienced,regular,obsessive,60.95710158237178
novice,regular,obsessive,71.74226264388437
experienced,limited,obsessive,60.15141301882738
experienced,limited,obsessive,49.60316012547839
experienced,regular,obsessive,61.68974253238994
experienced,regular,casual,62.64146381924463
experienced,regular,obsessive,86.02930882593542
unknown,regular,casual,65.31822146423
expert,limited,obsessive,73.02744608300497
expert,regular,obsessive,78.8318437147532
experienced,regular,obsessive,65.44173916563211
expert,regular,obsessive,84.24264257475625
novice,regular,obsessive,41.49469920805805
expert,regular,obsessive,88.61849585511168
expert,limited,obsessive,59.690507749716666
novice,regular,casual,71.15892265554264
novice,regular,obsessive,90.18954314459428
experienced,regular,obsessive,73.59927134889837
novice,regular,obsessive,69.85854072265543
novice,limited,obsessive,43.56290012960106
expert,regular,obsessive,83.29392188848902
expert,regular,obsessive,88.52564992495253
unknown,regular,obsessive,68.86497494158992
novice,regular,obsessive,58.56339608167354
novice,regular,obsessive,51.16048822932603
novice,regular,casual,58.70250374945208
experienced,regular,obsessive,62.6995591456668
experienced,regular,obsessive,70.9963447417661
novice,limited,obsessive,51.78255216155549
experienced,regular,obsessive,78.93785695278787
novice,regular,obsessive,53.14006585756336
novice,regular,obsessive,44.11269357234363
novice,regular,obsessive,65.04210272463415
novice,limited,obsessive,46.97065573932613
novice,limited,obsessive,58.55135036783574
experienced,regular,obsessive,79.3691954357459
novice,regular,obsessive,58.331067665490735
novice,regular,obsessive,60.46703492158281
novice,limited,obsessive,49.48334263373832
novice,regular,casual,58.55837069092532
novice,regular,obsessive,69.97024616920045
expert,regular,casual,59.98650235690273
expert,regular,obsessive,77.53077468113531
expert,regular,casual,83.74358493621331
expert,regular,casual,82.82430930571967
expert,regular,obsessive,96.46884924613408
expert,regular,obsessive,74.94980801003192
expert,regular,casual,88.65687327402905
expert,regular,obsessive,95.1466986893587
experienced,regular,obsessive,68.65155340991933
experienced,regular,obsessive,71.26053483692918
expert,regular,obsessive,76.4623467195961
expert,regular,obsessive,100.0
novice,regular,obsessive,56.820636676672095
experienced,regular,obsessive,66.95131270836863
experienced,regular,obsessive,70.919486807964
novice,regular,obsessive,57.15308227253757
novice,regular,obsessive,42.29519769644434
novice,regular,obsessive,61.84686683922671
unknown,regular,obsessive,63.71818284803737
expert,regular,unknown,84.94171562359178
experienced,limited,obsessive,64.10520252756476
expert,limited,obsessive,80.84958709175858
expert,limited,obsessive,60.87736047561479
novice,limited,obsessive,58.79679728535159
experienced,regular,obsessive,84.71743169451936
expert,regular,obsessive,98.07955978704126
expert,regular,casual,76.29506948399913
expert,regular,obsessive,80.70780633631372
experienced,regular,obsessive,68.05821107362331
expert,regular,obsessive,88.42721630295458
novice,regular,obsessive,60.416925849609086
expert,regular,obsessive,78.6255216941475
expert,regular,obsessive,87.99135061710896
experienced,regular,obsessive,65.47352312439928
novice,regular,obsessive,60.93720950919018
novice,regular,obsessive,56.05558258642656
expert,regular,casual,64.12013058549965
novice,regular,obsessive,58.57902459483789
novice,regular,obsessive,57.82709224934963
novice,regular,obsessive,64.92940212383026
experienced,regular,obsessive,50.87322081745887
expert,regular,obsessive,96.55201515841075
experienced,regular,obsessive,62.62413850797599
expert,regular,obsessive,79.88077854347897
experienced,regular,obsessive,58.92610296467991
experienced,regular,obsessive,96.34051160487256
unknown,limited,casual,49.159027123339065
expert,regular,obsessive,62.98383780638665
novice,regular,obsessive,78.59371147580185
expert,regular,obsessive,67.1843706553075
expert,regular,casual,85.84679831129272
experienced,regular,obsessive,74.36257410273193
novice,regular,obsessive,87.981518536381
novice,regular,obsessive,68.67043118434268
experienced,regular,casual,53.626669272191634
expert,regular,casual,77.89192452488152
novice,regular,obsessive,65.39109694996152
novice,limited,obsessive,54.04171333866589
novice,regular,obsessive,60.57075732059409
experienced,regular,obsessive,85.07485813318371
expert,limited,obsessive,68.98062741395057
expert,regular,obsessive,82.12901970475653
experienced,regular,obsessive,65.13480819459745
novice,regular,obsessive,64.22654729447208
novice,regular,obsessive,58.09579623887203
experienced,regular,obsessive,67.20518163847584
expert,regular,obsessive,85.18478613227474
novice,regular,obsessive,71.03782853390436
experienced,regular,obsessive,74.29687747290245
novice,regular,obsessive,59.70200025388626
expert,regular,obsessive,100.0
novice,regular,obsessive,67.55778812813607
novice,regular,obsessive,49.78660624422432
novice,regular,obsessive,64.02610531856408
novice,regular,obsessive,69.87350683134147
experienced,regular,obsessive,89.82646106319116
experienced,regular,obsessive,73.9893652725123
experienced,regular,casual,66.77693857469961
experienced,regular,obsessive,54.78621913823985
expert,regular,obsessive,88.3252907428427
expert,regular,casual,76.07302709302938
experienced,regular,obsessive,86.56045960224183
expert,regular,obsessive,67.56539662946129
expert,regular,obsessive,90.42408221959955
novice,regular,obsessive,72.02155340028467
expert,regular,obsessive,81.18829067898947
experienced,regular,obsessive,77.08901845795413
novice,regular,obsessive,57.019754000284486
experienced,limited,casual,42.26035780085769
expert,regular,obsessive,74.50708435667654
novice,regular,casual,61.22716151634571
experienced,regular,obsessive,68.66258843962109
experienced,regular,obsessive,77.60022283508631
expert,regular,obsessive,82.5040832911791
experienced,regular,obsessive,65.57987935991149
experienced,regular,casual,70.65312921689264
experienced,regular,obsessive,79.65323039556287
experienced,regular,obsessive,67.11979852290963
novice,regular,obsessive,72.81044876060768
experienced,regular,obsessive,97.24913952955728
novice,regular,obsessive,75.05321859117369
experienced,regular,obsessive,70.09251674887096
novice,regular,obsessive,68.8568715541104
novice,regular,casual,49.65275725246951
novice,limited,obsessive,55.96814853350928
experienced,regular,obsessive,78.98608970984655
experienced,limited,obsessive,57.26153818345448
novice,regular,obsessive,31.770240706600436
expert,regular,obsessive,69.6438935297672
novice,regular,obsessive,43.24111049964061
expert,regular,obsessive,84.31492890417796
expert,regular,obsessive,85.12758365230756
experienced,regular,casual,57.79039772256368
experienced,regular,casual,73.59342698801122
expert,regular,obsessive,82.4019716626925
expert,regular,obsessive,100.0
novice,regular,obsessive,67.67738021893402
expert,regular,obsessive,76.15140595723065
experienced,regular,obsessive,73.07965953448776
novice,regular,obsessive,60.92123752211325
experienced,regular,obsessive,67.70242656718787
novice,regular,obsessive,52.50811638841515
expert,regular,obsessive,92.56498356344046
novice,regular,casual,45.16664568226211
experienced,regular,obsessive,71.0223783034316
expert,regular,obsessive,81.73846035703373
experienced,regular,obsessive,77.48460588274371
novice,regular,obsessive,62.27522209555019
novice,regular,obsessive,61.20934852499111
expert,regular,obsessive,80.4815170723747
experienced,limited,obsessive,54.44737274962
novice,regular,obsessive,69.90253783604722
experienced,regular,casual,46.217886860847344
novice,regular,obsessive,66.47124111190679
novice,regular,obsessive,38.69971619381795
novice,limited,obsessive,57.62385459284721
novice,regular,obsessive,67.45248096194892
expert,regular,obsessive,100.0
novice,regular,obsessive,69.67509259814074
experienced,regular,obsessive,63.01043285328766
novice,limited,obsessive,55.52623896519864
experienced,regular,obsessive,82.46865091721597
expert,regular,casual,63.570894535351385
novice,regular,obsessive,60.96477810193207
novice,limited,obsessive,48.865953552025445
novice,regular,obsessive,63.7799051741256
novice,regular,obsessive,79.11500190200523
experienced,regular,casual,62.14366632429948
experienced,regular,obsessive,84.71575071712421
experienced,regular,obsessive,65.2923659858142
expert,regular,obsessive,91.39960481584048
experienced,regular,obsessive,74.74338280270662
experienced,regular,obsessive,49.43300579601592
novice,regular,obsessive,76.4419479131941
experienced,regular,obsessive,82.69984612455131
experienced,regular,obsessive,91.95915827062076
novice,regular,obsessive,44.48640730289359
novice,regular,casual,63.73952598971161
novice,regular,obsessive,66.60536357068771
experienced,limited,obsessive,72.15319369202358
novice,regular,casual,36.37359106314324
expert,regular,obsessive,80.96908752971886
novice,limited,obsessive,53.20402109920962
novice,regular,unknown,48.50082584582053
expert,regular,obsessive,81.17071456865483
novice,regular,obsessive,60.39675461646235
experienced,regular,casual,54.12702699501242
novice,regular,obsessive,64.88859242589157
experienced,regular,obsessive,67.98049137523616
experienced,regular,obsessive,70.65364662185166
experienced,regular,obsessive,75.28809224085175
experienced,regular,obsessive,70.7213014778392
experienced,regular,obsessive,90.83349681013448
expert,regular,casual,80.10143769127151
experienced,regular,obsessive,83.60816553108837
experienced,regular,obsessive,69.0065140351701
experienced,regular,obsessive,76.72372621992866
novice,regular,obsessive,56.03118704244729
experienced,regular,obsessive,72.0708178258239
experienced,regular,obsessive,84.57180693517756
novice,regular,obsessive,59.28393540999118
novice,regular,obsessive,59.59347510052754
expert,regular,obsessive,74.60262244982025
expert,regular,casual,74.80666950621018
novice,regular,obsessive,68.99020084042769
experienced,regular,obsessive,58.70217589353796
experienced,regular,obsessive,46.69720663968732
expert,regular,obsessive,75.12822928750494
experienced,regular,obsessive,72.89471127515014
experienced,regular,casual,63.629176569364965
experienced,regular,obsessive,74.49513853504573
experienced,regular,obsessive,60.73758947745277
experienced,regular,obsessive,73.79382142639932
novice,regular,obsessive,68.02772415837632
novice,regular,casual,34.16473678251724
novice,regular,obsessive,83.64122139633233
novice,limited,obsessive,50.07972096588636
novice,regular,obsessive,70.53094280019567
experienced,regular,casual,55.00282797808555
experienced,regular,obsessive,78.22522983492951
novice,limited,obsessive,62.27212242451209
novice,limited,casual,27.878294855118845
experienced,regular,obsessive,90.090342227314
novice,regular,obsessive,70.23618329488909
novice,regular,obsessive,46.46030048926211
expert,regular,obsessive,90.42982554582908
expert,regular,obsessive,100.0
experienced,regular,obsessive,77.26865504594585
experienced,regular,obsessive,65.01409422982495
novice,regular,obsessive,53.94351547369899
expert,regular,obsessive,100.0
novice,regular,obsessive,53.558770084730334
expert,regular,obsessive,85.84761810202629
experienced,regular,obsessive,75.83174789097612
novice,regular,casual,45.94854718946582
experienced,regular,obsessive,79.27159909179804
experienced,regular,obsessive,79.82228602902654
experienced,regular,obsessive,77.04954359450485
experienced,regular,casual,42.87359390690339
expert,regular,obsessive,67.40381728421903
expert,regular,obsessive,80.62508414741546
experienced,regular,obsessive,70.37920930308924
experienced,regular,obsessive,65.18903252924025
expert,regular,obsessive,81.19647242139959
expert,regular,obsessive,84.66149417646122
expert,regular,obsessive,71.18462068180736
novice,regular,casual,50.89683088603236
experienced,regular,obsessive,83.52032052691794
experienced,regular,obsessive,70.32540591995203
experienced,regular,obsessive,84.56404236396223
experienced,regular,obsessive,80.06638665568812
experienced,regular,casual,63.53133185255212
expert,regular,obsessive,100.0
experienced,regular,unknown,65.16118581604839
expert,regular,obsessive,88.13055107978302
expert,regular,casual,80.60426761802002
experienced,regular,obsessive,73.38548665536699
novice,regular,casual,32.69224127027972
experienced,regular,obsessive,75.97558361055962
novice,regular,obsessive,69.72073612174137
experienced,regular,obsessive,82.14893435616538
experienced,regular,obsessive,72.79943337453658
experienced,regular,obsessive,61.45705617795249
novice,regular,obsessive,70.01629238111477
novice,limited,obsessive,57.07748358990366
expert,regular,casual,70.22977724581482
novice,regular,obsessive,74.1912328441298
unknown,regular,obsessive,85.43268033945259
expert,regular,obsessive,87.5070518601434
expert,regular,obsessive,81.18425449940125
expert,regular,obsessive,81.05989870378386
novice,regular,obsessive,53.85655760600946
novice,regular,obsessive,62.47603380316981
experienced,regular,obsessive,72.89793757044745
experienced,limited,obsessive,53.48981409205586
experienced,regular,obsessive,81.75565864832278
expert,regular,obsessive,85.02995293386061
novice,regular,casual,51.43003312359839
novice,regular,casual,54.11733146821005
expert,regular,obsessive,76.58154660733652
experienced,regular,casual,68.11052270243593
expert,regular,obsessive,87.21200664663264
experienced,regular,obsessive,82.32015017181253
expert,regular,unknown,83.62296349370902
novice,regular,obsessive,59.72129489208376
experienced,limited,casual,53.40129423418309
experienced,regular,obsessive,82.99888413036594
novice,regular,obsessive,52.735647523311286
experienced,limited,obsessive,39.61017078928148
expert,regular,obsessive,99.0040587425169
novice,regular,obsessive,59.78883107264809
novice,regular,obsessive,47.244567069257975
experienced,regular,obsessive,82.91397526185278
experienced,regular,obsessive,70.2550946477223
experienced,regular,casual,63.71342881039579
novice,regular,obsessive,69.99727530531551
experienced,regular,casual,60.65585032909748
experienced,regular,obsessive,66.66902948602689
novice,regular,obsessive,57.505067248175095
experienced,regular,obsessive,83.89334237607936
experienced,regular,obsessive,78.72349738630186
experienced,regular,obsessive,81.78714751343819
novice,regular,obsessive,64.7415770818661
experienced,regular,obsessive,74.28473605882692
expert,regular,obsessive,100.0
expert,regular,obsessive,100.0
experienced,regular,obsessive,86.65493706920311
expert,regular,obsessive,88.22329761100481
experienced,regular,casual,53.52792413547642
experienced,regular,obsessive,76.88567462646154
novice,regular,obsessive,67.8425073418717
novice,regular,obsessive,72.29780683947133
expert,regular,casual,73.17281985787235
experienced,regular,obsessive,84.32472931422056
experienced,limited,obsessive,66.51430611303287
novice,regular,obsessive,78.92191562794473
expert,regular,casual,74.62378980517454
unknown,regular,obsessive,77.82772161090419
experienced,regular,obsessive,83.89951804466315
expert,regular,obsessive,60.434378238316334
novice,regular,obsessive,62.11048882623624
experienced,regular,obsessive,74.23644336182082
expert,regular,obsessive,93.80470408341068
experienced,regular,obsessive,63.38204287331212
expert,regular,obsessive,88.6156701607396
novice,regular,obsessive,70.65570699369239
expert,limited,obsessive,69.63208137573669
expert,regular,casual,88.38346750713205
novice,regular,casual,40.95291430493482
novice,regular,obsessive,78.6153245635699
experienced,regular,obsessive,73.80299911208468
expert,regular,obsessive,86.4493955156267
experienced,regular,obsessive,74.0718908343211
expert,regular,obsessive,100.0
novice,regular,obsessive,71.45593383405445
expert,regular,obsessive,78.23130003592532
expert,regular,obsessive,100.0
novice,regular,obsessive,59.71949760196281
expert,regular,casual,76.20003921176406
expert,regular,casual,84.20628355844877
expert,regular,obsessive,78.18792728455162
novice,regular,obsessive,78.33490941546302
experienced,regular,obsessive,79.67780438262434
experienced,limited,obsessive,57.34868443284206
novice,regular,obsessive,69.94526775398083
expert,regular,obsessive,65.1650191023613
novice,regular,obsessive,62.9823462410053
experienced,regular,obsessive,73.50569167984436
experienced,regular,obsessive,79.62365157977783
experienced,regular,casual,52.51621636045261
novice,regular,obsessive,64.5365556630483
experienced,unknown,obsessive,84.00662659014793
novice,limited,obsessive,44.31693395163704
novice,regular,obsessive,67.9050102736127
experienced,regular,obsessive,73.37287520682081
novice,regular,obsessive,67.84396407820351
experienced,regular,obsessive,69.95664320902328
novice,regular,obsessive,66.12259362851525
experienced,regular,obsessive,84.85626395164445
novice,regular,obsessive,66.9780572767813
experienced,regular,obsessive,79.19193963163879
expert,regular,casual,76.4096214460647
expert,regular,obsessive,81.81858514987513
experienced,regular,obsessive,88.93828642481277
experienced,regular,obsessive,70.14830445247222
experienced,regular,obsessive,69.15701658073925
expert,regular,obsessive,65.07898501939943
experienced,limited,obsessive,50.40551390884707
novice,regular,obsessive,47.18988856743768
experienced,regular,obsessive,65.12479602349653
novice,regular,obsessive,52.79547800506779
expert,regular,obsessive,76.58085872749915
expert,regular,casual,72.0121756620419
novice,regular,obsessive,52.31279144765328
experienced,regular,obsessive,76.37423315521559
experienced,limited,obsessive,71.59447011650624
experienced,limited,obsessive,59.94208138346237
expert,regular,obsessive,94.68122490103453
expert,regular,obsessive,73.94818776845261
experienced,regular,obsessive,77.21444798811692
experienced,regular,obsessive,77.13193795665967
experienced,regular,obsessive,73.06828515428028
expert,regular,casual,97.95554294424856
expert,regular,obsessive,71.65289413361751
experienced,regular,obsessive,79.2932975235077
expert,regular,casual,78.26174153153596
novice,regular,obsessive,45.7377220764983
novice,regular,obsessive,66.47508224963264
expert,regular,obsessive,82.78414835655475
expert,regular,obsessive,83.42744345531005
experienced,regular,obsessive,72.6175278203288
experienced,limited,obsessive,44.67637430405062
expert,regular,obsessive,79.4656208329691
novice,regular,obsessive,37.19426291713076
expert,regular,obsessive,80.42225019137646
experienced,regular,obsessive,63.71367237347237
novice,regular,casual,56.03342201844461
novice,regular,casual,54.06264701739539
experienced,limited,casual,53.88555971891137
novice,regular,obsessive,64.96338281583066
expert,regular,obsessive,97.38905970186886
experienced,regular,obsessive,72.17162007564649
novice,regular,obsessive,70.20340543482264
expert,limited,obsessive,52.81575090397382
experienced,regular,casual,60.2429822721458
novice,regular,obsessive,63.68161123615387
expert,regular,obsessive,82.64479697334556
novice,regular,obsessive,63.49146153386387
expert,limited,casual,57.6645242305163
novice,regular,casual,52.0962454192989
expert,regular,obsessive,94.28830319273924
experienced,regular,obsessive,55.470294191937526
experienced,regular,obsessive,86.60643995518727
expert,regular,obsessive,77.47024549906095
novice,regular,obsessive,75.8096455073973
experienced,regular,obsessive,61.25855122627237
novice,regular,obsessive,67.4688309880807
expert,regular,obsessive,100.0
expert,regular,obsessive,97.46728258316908
expert,regular,obsessive,81.9455793462599
experienced,regular,casual,63.33925091758621
experienced,regular,obsessive,80.48792452027321
expert,regular,casual,71.62527839914179
expert,regular,casual,60.657893974650165
novice,regular,obsessive,69.4878272607507
novice,regular,obsessive,56.2444896350633
expert,regular,obsessive,72.252703579848
unknown,regular,obsessive,72.83844767632769
experienced,regular,obsessive,67.2467978583858
novice,regular,obsessive,70.7782191116219
experienced,regular,obsessive,64.56592255826166
expert,regular,casual,68.64981050536466
expert,regular,obsessive,100.0
expert,regular,obsessive,78.38448789242375
novice,regular,obsessive,52.18558788642316
unknown,regular,obsessive,100.0
expert,regular,obsessive,99.90038010316692
experienced,limited,unknown,63.67285988928983
experienced,regular,obsessive,66.73937845409955
expert,regular,obsessive,72.12896992124016
novice,limited,obsessive,26.775844443456386
expert,regular,obsessive,67.99308616352772
expert,unknown,obsessive,89.10318985391498
novice,limited,obsessive,45.39499785508367
expert,regular,obsessive,77.34520822062146
novice,regular,casual,64.93773820103536
novice,regular,obsessive,71.08202557810316
novice,regular,obsessive,63.68344713932758
experienced,limited,obsessive,47.19601440701628
expert,regular,obsessive,100.0
expert,regular,casual,60.6210696488026
expert,regular,obsessive,100.0
experienced,regular,obsessive,69.6344765869736
novice,regular,obsessive,65.66586549607901
experienced,regular,obsessive,78.8352201993906
experienced,regular,obsessive,85.35786373587413
experienced,regular,casual,48.8193620312272
experienced,regular,obsessive,65.84347118728967
expert,regular,obsessive,92.94729258637358
experienced,regular,obsessive,76.74271113585777
experienced,regular,obsessive,75.14742407165825
experienced,regular,obsessive,69.16325167118563
expert,regular,obsessive,100.0
novice,regular,obsessive,70.60308794335369
expert,regular,casual,76.96041157112079
experienced,regular,obsessive,85.11773963734338
novice,limited,obsessive,57.66436905146514
experienced,limited,obsessive,58.324198225631655
experienced,regular,obsessive,61.11760558877437
expert,regular,obsessive,77.07650863084724
expert,regular,obsessive,92.2600017796718
experienced,regular,obsessive,62.50852215704889
experienced,regular,casual,35.85309336892464
expert,regular,obsessive,94.0324321330972
expert,regular,obsessive,88.53195919639624
novice,regular,obsessive,74.49932204479708
experienced,limited,obsessive,70.62601378163427
experienced,regular,obsessive,61.294918923884175
experienced,regular,obsessive,62.9183079189167
experienced,regular,obsessive,78.78969780700125
